"","GSM3141461_CON_GC_1.CEL","GSM3141462_CON_GC_2.CEL","GSM3141463_CON_GC_3.CEL","GSM3141464_PCOS_GC_1.CEL","GSM3141465_PCOS_GC_2.CEL","GSM3141466_PCOS_GC_3.CEL"
"TFAP2B",4.65049320922515,4.75832854066522,4.6724489224113,4.82101793515938,4.78600055508169,4.69058957811346
"MIR206",2.4814923918044,2.43926807369161,2.42429185396558,2.7118608937066,2.54625850882531,2.61739280900311
"MIR133B",4.69568757030241,4.80732322009543,4.57806137994713,4.77733425071359,5.01816086250121,4.75882216166558
"IL17A",4.3779195849035,4.56301650367463,4.47822236997292,4.51792096370937,4.53948445688499,4.42246869893085
"PAQR8",6.20439747568828,6.30640862237994,6.236157334365,6.35168666998235,6.30314464058392,6.12829444221783
"EFHC1",6.47222995120988,6.67684290436781,6.65003238734037,6.76923925824846,6.56433119669592,6.57860175522848
"TRAM2-AS1",5.93357022836378,6.23243223787607,6.16014769570104,6.10354955451724,6.01386645208619,5.98123279260982
"LOC730101",5.76647347276774,5.90458411805455,5.68789051403678,5.92429039251462,6.04217697739713,6.04284394510792
"TMEM14A",7.58998508295865,7.94066477008173,7.84819341664433,7.92663654439145,7.94284265219148,7.56257422639898
"FBXO9",7.23160894844871,7.60714346108103,7.56682866303052,7.27271484049889,7.3518285503406,7.68751444508437
"LRRC1",7.03485215015931,6.5464804671469,6.40515613253004,6.67663619323151,6.82467606000434,6.58778850586423
"TINAG",3.00463009132904,3.02516965682459,3.05867436637003,3.07294389571441,3.15713429140878,3.06098323234425
"FAM83B",2.83121674750417,2.70900482442112,2.88325147026028,2.71037016127916,2.96349311492997,2.78700603875201
"HCRTR2",3.84179428994352,3.85042948953919,4.01553179981221,3.95438598261299,4.02852778758114,3.98871473851618
"GFRAL",2.43115326743362,2.67675292213403,2.55504608638858,2.50136902378645,2.81870090837199,2.3954723025023
"BEND6",5.89255029590092,6.01051481363616,6.25530184784689,5.78389762116079,6.03206820149445,6.04594033996989
"KIAA1586",7.94598115491787,8.24929000350027,8.10441309618495,7.94648095169536,8.06474769577387,7.87814870292177
"ZNF451",7.67636043368639,7.80153903056909,7.69324995828507,7.56774429796046,7.57976788352146,7.52711567114641
"BAG2",8.40470625493517,8.54735083271271,8.75521984684357,8.19523366809235,8.56323893742823,8.40613022164173
"PRIM2",5.64153073244312,5.52573193190541,5.40462365953256,5.40330756919604,5.46796637866889,5.44449212863505
"PTP4A1",10.7611541027927,10.064045908449,10.3705874359515,10.3590936948773,10.4426232026348,10.7217435235375
"PHF3",7.90786597121783,7.55066516135146,7.70143978705472,7.95274915292013,7.62258294932783,7.68738016391989
"ZC3H11C",6.92587158490195,6.88724630556437,6.92626360181942,6.91263755607258,7.01243211150109,7.03357690446399
"SLC25A51P1",5.28585445248244,5.49556929593015,5.17889995655506,5.29698889181502,5.36194748343532,5.28912183178303
"ADGRB3",3.21607324138484,3.30183749769769,3.24309213249266,3.34375949996922,3.29855379091882,3.28174385992226
"COL19A1",5.53037672536169,5.43843667828239,5.45969896626315,5.51569770273836,5.51901512818595,5.42326427951428
"FAM135A",5.91403797250693,5.89242050566613,5.89789419659422,5.96890813843199,5.81933104485309,5.79133292514857
"SDHAF4",5.35589117621158,5.75608647574581,5.7501622868687,5.64262478590106,5.46449658988357,5.36931593444564
"SMAP1",6.84621973555291,6.77103118363606,6.7185658459688,6.75262221617511,6.71027278073237,6.6644348964854
"OGFRL1",7.45112934590434,6.43611467406329,6.77066250319738,7.0154076582271,6.26056664538506,7.12927648757482
"RIMS1",4.54881736995286,4.46816101328801,4.51703432652881,4.62376319285557,4.595728019806,4.54412379623103
"KCNQ5",4.30005341473827,4.18370491574161,4.25114038918756,4.2542841988432,4.32117610813442,4.32248254212351
"RPSAP41",6.25538109035003,6.15086439515404,6.23489496787163,6.29813903301672,6.39358030577858,6.28776624098122
"KHDC3L",5.18779794457452,5.17140150685609,5.27023429155961,5.27872190462243,5.32196362637493,5.27554758203464
"DDX43",3.7788968420078,3.84240563899976,3.85017618484206,3.75007784798283,3.78448799261992,3.5045402651606
"MTO1",6.26218867665947,6.67420304766045,6.55713784927943,6.37749781633399,6.4565321705255,6.53448229589668
"CD109",5.68324642015772,4.07161864649883,4.25325591002292,4.40400963019384,4.534207342801,4.24261885099793
"LOC101928516",4.34681947281184,4.4607401581239,4.32161263543909,4.41559315874535,4.56490307342944,4.20022790771956
"TMEM30A-DT",4.74016747997016,4.59301327112352,4.59827081363626,4.80161337400767,4.67880775152428,4.69891447375522
"SENP6",7.97648357173311,7.86673664042375,7.91148989224209,8.18194715938006,7.77783045447066,7.89860015446437
"MYO6",7.79408355015524,7.74863647716966,7.94423175083173,8.13021532235502,7.70100987796161,7.71250241061631
"IRAK1BP1",4.85846594371242,5.19838421686802,5.24708369258174,5.37005019632184,4.99619029583434,5.01009791637479
"HMGN3-AS1",5.64050966258086,5.99738795599895,5.79917249766372,5.82082033662738,5.92848116397259,5.69698470323381
"SH3BGRL2",6.35953995517612,5.35948272052498,5.51952964436148,5.72011208153506,5.91615557912982,5.96092526614458
"RNY4",4.91146561105489,4.38684614167876,4.67297174109686,4.49316621647601,4.42770470025143,4.91664731266589
"TTK",4.26011488342464,4.26873639288421,4.44875405627968,4.22489276056931,4.50353549647123,4.56372330679548
"BCKDHB",5.70136129035408,5.95922177504099,5.92632570816731,6.02084108918918,5.49718954127892,5.74117622155356
"TPBG",3.54206748483402,3.90081299441203,3.74734020667058,3.62860321557199,3.77198277211398,3.8387463574977
"DOP1A",4.91843806586598,5.10639823446148,5.06673389742888,4.90423938490892,4.97998146495908,4.98101297042654
"RWDD2A",5.79212837909054,6.31967595954756,6.23441514778161,6.04912825978087,6.06553813481614,5.91055596389298
"PRSS35",5.67393382153339,5.72125180320529,5.58079295295099,5.72756906800504,5.69104574457759,5.72906351072353
"RIPPLY2",4.88699245422685,5.06694284058783,4.97398006908189,5.03355242995175,5.22120645495809,4.99295101854489
"CYB5R4",7.41610638028797,6.80520762104267,6.89400639529632,6.94449705153261,6.69187881240563,7.44284795753057
"MRAP2",5.54644489887743,5.83030106117055,5.71195674356721,5.56586528197984,5.88617559396698,5.70538778220208
"NT5E",5.32190954119105,4.59662807231041,4.84675094103215,4.76525875321469,5.08903538547745,5.53707908521018
"HTR1E",4.97786541131766,5.04224330044591,4.99867601958559,5.04319051906938,5.10922461857265,5.0717587792969
"ZNF292",8.24853940199602,8.17626514972132,8.14250861068363,8.4203219780541,7.97413477527653,8.1254943462909
"C6orf163",5.0325827049387,5.18171032260609,5.12450429482741,5.75696115829758,5.09615286115242,5.57015156379268
"ORC3",6.77363992892018,6.95438912287065,6.80213101720264,6.99031768323438,6.67233190041877,6.76919865192272
"LOC101928911",3.60198833798233,3.54854250198879,3.5726174335006,3.74210416791769,3.85634387939105,3.66795530236222
"SPACA1",3.26468283109874,3.36043717422726,3.29819725705765,3.21343876917303,3.27816933683207,3.24496134148824
"PNRC1",10.3696205758741,10.5607780209362,10.5618161678134,10.0942394366791,10.3973919290124,10.2308356865109
"PM20D2",5.84274611501164,6.42673469057899,6.27363817005115,5.65899264748656,5.7943599329978,6.12854731874312
"ANKRD6",6.38256524785241,7.17927777188471,6.61183088751862,6.58113951232105,6.57152025891406,6.40532604699955
"CASP8AP2",6.69799701677506,6.86722046446097,6.86481302877122,6.84815905271578,6.67150135454765,6.79941295832639
"GJA10",4.55009831263908,4.77344155188502,4.60714249113815,4.7684606172676,4.86564945323529,4.72963063885092
"MIR4464",1.89482544698083,2.12226623838594,2.18028593639633,1.89088029617597,1.88650746231311,2.08999945644623
"MIR4643",1.88183655080377,1.82595748642358,1.79319603189604,1.57363474373488,2.26420786960891,1.81047331296438
"TSG1",2.99043939705517,3.16986468889586,3.08716120233823,3.01895801844396,3.07358063184597,3.06631952740159
"MANEA",6.52694494756142,6.9862105673686,6.69825538590563,6.81750610991448,6.74973294865344,6.49312901990122
"FUT9",2.30607687921674,2.53512454668588,2.4739100573043,2.45865043853156,2.46524227750194,2.57568804540638
"UFL1",8.05527543116681,8.27089401041039,8.10098640130644,8.18278358628182,7.89682484337616,7.95091244210543
"FHL5",3.56507388391469,3.75312028624253,3.81214563608776,3.77705644715316,3.78829379079326,3.81014348387072
"KLHL32",4.86906838267821,5.05559530171227,4.98788408260122,5.00627208372955,4.88385518524494,4.6361228485574
"LOC101927314",3.0312694804345,2.89398951678424,3.1458797783741,3.10328571033486,3.07683725814528,3.0621063892371
"MIR2113",6.33543976675072,6.23369196467331,6.08862347057801,6.22726106246452,6.40440804418188,6.12541500273482
"POU3F2",5.85216730010485,5.89642891487089,5.93682397183799,5.91758731483103,5.97861138365199,5.88242016902097
"TSTD3",4.14891491840703,4.24183946570479,4.23693656628659,4.18535491635693,4.1756542006311,4.15429320745914
"PRDM13",5.49285330560685,5.53918139122412,5.56792606784874,5.59120250283697,5.74958035314046,5.51580006635238
"MCHR2-AS1",4.57544331789594,4.65776705645878,4.77419195369884,4.67319260225544,4.83816769967599,4.62354558519322
"GRIK2",5.63155686506327,6.01769065204488,6.05419295034227,6.02314670972289,5.72586708486868,5.66456599754403
"LIN28B",4.67066192132818,4.48530924421991,4.56474709208362,4.63797359151701,4.51624394867842,4.50042641123947
"POPDC1-AS1",3.35362845782421,3.52763322885804,3.31135997589213,3.32914129306744,3.42182858016364,3.3082552682012
"PRDM1",8.10582035339227,5.96021852822188,6.23953783130892,6.377758483276,6.69276991415396,6.56749909567993
"CRYBG1",7.87250806504842,7.43117093254466,7.95239242427755,7.46933534018382,8.08087208660564,7.38830020221113
"QRSL1",6.64022902216152,7.16062816049747,7.00788818688932,6.85985647499627,6.82229112726766,6.79586975439106
"MTRES1",5.8551638097215,6.35099864796498,6.33712029084755,6.06007597532213,6.10330183992859,6.35261929295893
"SOBP",7.09841855002034,6.88400933386423,7.01424564439802,7.19457807153885,7.14529073947843,7.18073568093597
"OSTM1-AS1",5.80342544894856,5.88879661893335,5.83584875313124,5.76227662570827,6.00334328995445,5.92076280115605
"NR2E1",5.57535788308375,5.71223257350726,5.65338159223721,5.72753952847318,5.78794679817544,5.57482659141265
"AFG1L",5.01447374391047,4.97238189116972,4.92896124499271,5.067503645796,4.95179518730428,4.84821122842067
"FOXO3",8.17795441494122,7.9896913731563,7.99406165585446,8.16201739399626,8.03231378504934,7.90900592667565
"LINC00222",5.07206203589679,5.14648284935964,5.00836873923076,5.14497236935132,5.20274018126746,5.05489410098498
"ARMC2",5.42664034402404,5.393200583691,5.37758069874098,5.53399207938477,5.42994591069591,5.45177343595822
"CEP57L1",5.72350606493617,5.82241342051056,5.87693989829867,5.87620241813368,5.80013786452946,5.90034584901411
"CCDC162P",4.44109153935801,4.47539673877545,4.39803516281443,4.52938371313948,4.53439388127685,4.44433089220502
"SMPD2",7.03055206162155,7.33991845711906,7.27644197401683,7.27579756484806,7.17363390802066,7.01626641941641
"FIG4",7.21456371456733,7.11370008755851,7.14958210290816,7.16142517148491,6.96043381920896,6.96204452640606
"GPR6",5.980520115029,6.114974148713,6.08219851594838,6.05885336947213,6.17508330343901,6.00814099418672
"CDC40",7.30584001573478,7.46855145029509,7.42503026759675,7.48516221104392,7.42420423696787,7.16509325019667
"AMD1",9.5433139652265,9.95502581226476,9.57598857528128,8.9298425764149,9.32822976510847,9.44206138004784
"GTF3C6",9.51556892303087,9.80034534373939,9.63383201310845,9.19901221083345,9.10721699891852,9.55583581707648
"RPF2",8.7089006738407,9.48103666883242,9.10516618664751,8.67783261016532,8.87735563578781,9.02741527820511
"SLC16A10",7.83476906481016,4.99289904931758,5.29693847136751,5.17526941527883,5.13438809170601,6.20460263607967
"MFSD4B",6.49974601688677,6.74931935349854,6.74133025228803,6.87148349806772,6.82789409076068,6.64120936684628
"TRAF3IP2-AS1",5.86877251227075,5.732652770792,5.75460538762302,5.94232263290674,5.82277707831807,5.83450799167143
"CCN6",4.6856279507539,4.62175826408222,4.62658011136383,4.72019080177839,4.8151005834109,4.63944148265594
"FAM229B",5.98487025410944,6.25357084047164,6.49835158106723,6.0884643943894,6.48211839259382,6.44753281434063
"RFPL4B",3.08086093855855,3.10610118956528,3.04144510037225,3.26859419218325,3.08877040937189,2.74734748957687
"MARCKS",8.64427375214655,8.31427892165135,8.3169756329266,8.20600489568584,8.15543314027896,8.39420004096176
"LINC02880",3.96856915677195,4.02704871901357,4.16359276917167,4.03446049994487,4.13049448045159,4.13115261115135
"HDAC2-AS2",3.9344220539354,4.00859419688797,4.00503463165543,3.94625365097658,4.03176729150457,3.98182651414351
"TPI1P3",5.52958647331253,5.67049791844143,5.80936439230643,5.30632596347472,5.4388376764182,5.56244324120596
"NT5DC1",7.66549328233298,8.40235950001188,8.08225244747754,7.63959595617959,7.83475802901717,7.54554493386391
"DSE",5.26850675979793,5.07407611409621,5.20576351882038,5.18467019551765,5.42411154864905,5.13685279072757
"CALHM6",5.11134361261312,5.09452871104192,5.19374442266357,5.09240001424406,5.02978900844856,5.09851992583549
"CALHM5",4.85398395005094,5.62924600156057,5.52598479973683,5.50148099499782,5.21407551223054,4.85035019764146
"CALHM4",3.71766668627119,3.74311630539934,3.57808607820591,3.82661820365955,3.84790023890092,3.66476951639008
"RWDD1",7.19495113115305,7.1593380633629,7.27147789217607,6.97554011533919,7.02476247736922,7.26768179429265
"RSPH4A",4.16416266826461,4.14198641139063,4.09988520300106,4.04617598491922,4.18594091699162,4.10889607515075
"KPNA5",6.29266991433451,6.23068112710949,6.19090152700735,6.20899524202083,6.21886487336466,6.05003335458821
"RFX6",3.06263717843432,3.10935685073603,3.09330855984596,2.97768032064743,3.18541410643382,3.09201127373733
"VGLL2",5.73352861904941,5.90385155801314,5.82608030162453,6.07289351203652,6.04921776659573,5.73066349597878
"DCBLD1",5.99286751693069,6.19662637839834,6.23382909707654,6.05652218981445,6.05374935177922,6.08047142103641
"NUS1",8.27989626325647,8.04682344848003,8.08310383318528,7.77225628272547,8.05498301144191,8.1326033998934
"SLC35F1",4.75589080023262,4.96801871257279,4.87154656989402,4.8800857093372,5.05284540969963,4.82431878497556
"BRD7P3",3.31000503811731,3.32265009554762,3.34263337253303,3.40160716101846,3.24795803367509,3.22479693162076
"PLN",2.9076310458329,3.06663648307507,2.94849044848706,3.56063142949793,3.20100933860195,3.18719819256222
"SELENOKP3",2.02018005443257,2.3548949994775,2.37284596980465,2.14860104722928,2.71107083729331,2.28770104201782
"ASF1A",6.3196159522598,6.47536800397731,6.47111185022941,6.58889073459648,6.48255786455782,6.47503676216586
"GJA1",11.5708444457539,11.372870894698,11.6753388499348,11.5966380426029,11.4372822340111,11.7293631149383
"HSF2",6.95584603403015,7.1423632851145,6.99513975552223,7.05313087472567,6.92583433415997,6.8995119222408
"PKIB",3.79577387655767,3.74095661374187,3.81230235651745,3.77112850422774,3.75662780306112,3.71723497251992
"FABP7",3.58104235804437,3.53418457642317,3.42191451347711,3.53258576811284,3.69528042570622,3.45853938030859
"SMPDL3A",7.24134893464361,7.3437537665703,6.948666143492,6.70971348427757,6.86630805379198,7.02411607779633
"CLVS2",4.3142689382861,4.44613829319732,4.50170752909579,4.41004638924236,4.52258626280379,4.3480407568967
"TRDN-AS1",3.04676227043952,3.24372947320583,3.36254123599564,3.0192059417798,3.37349487325621,3.01283466422877
"NKAIN2",4.02924634324049,4.2418910620977,4.1471329136417,4.33167367716974,4.15774140774889,4.24996687615072
"RNF217",6.05323010447727,5.84679559915287,5.85650204448295,5.84599975000848,5.62875358602137,5.80566412620575
"TPD52L1",5.20014044382368,5.29848877672473,5.19511273460953,5.06326455843465,5.2969321336631,5.25571688453788
"LINC02523",4.64576384555303,4.75362988918356,4.75796008336757,4.6927087904324,4.96865692638949,4.81560309887732
"HEY2",7.34812457807711,7.31604517782378,7.39105905921352,7.17144062670223,7.4445299482267,7.11997982174976
"NCOA7",6.78691662847858,6.39158115240591,6.6481055487166,6.53660709377387,6.86970677816906,6.6318389208111
"HINT3",7.05022038247224,7.11538289870366,7.04983025293216,6.97291259409737,7.00948044608922,6.94694153079459
"TRMT11",6.1394492931445,6.11561693221968,6.21745915526916,6.15066724181776,6.04324029315838,6.2746304128672
"CENPW",5.37173548175098,5.26639048622009,5.40786011585657,5.14757373822318,5.39820637005504,5.34467395209939
"RSPO3",4.6984731674756,4.82992873653427,4.84402244490947,4.76323134582409,5.00725568562528,4.74255407913499
"RNF146",6.2222629269077,6.59487555244079,6.4640033640184,6.52477346091253,6.38819966825052,6.45028155121872
"C6orf58",3.53240302614168,3.86240565336227,3.61443567237355,3.5833958482571,3.85586536018259,3.60778759857996
"LAMA2",7.39072495968226,7.47762013481583,7.3252469174978,8.23484578875829,7.50327371610644,7.58409934673611
"L3MBTL3",6.56693652811194,6.6212331868042,6.60694341950943,6.71658916018873,6.62437786292614,6.54074712875523
"TMEM200A",8.76660365977095,9.20253191613868,9.28720819894424,8.75612660775802,8.84618658325752,9.40337552758628
"SMLR1",4.5579771712634,4.34277442503904,4.48707270229701,4.80684243227123,4.90856106259297,4.44360081062447
"AKAP7",6.77108234697678,7.11905053641381,7.05232176451398,7.3594370903237,7.03511301276098,6.94793837489234
"ARG1",4.18533209647738,4.26958570941235,4.70728603446928,4.66995320103892,4.53727025412822,4.27095922665339
"ENPP3",6.08749053155214,6.25937272448139,6.5603613245365,5.35649404231392,6.03768910549405,6.69598202071741
"ENPP1",5.32470172297731,5.18459828682263,5.26336575826007,5.5044112361988,5.19093660908699,4.97894358567873
"LINC01013",3.71306003290404,3.71827264477024,3.62838292083841,3.76388749376354,3.82339940051586,3.70381880465419
"TAAR9",3.36883839477469,3.47278807775666,3.40658469369861,3.39433760313989,3.45547691737166,3.46265275006948
"TAAR8",4.07481782592898,4.12042923693298,4.35129154799418,4.20992766321666,4.33817218181416,4.08473050923191
"TAAR6",4.35909692762177,4.66527294669243,4.49179746845388,4.68094610713107,4.47210204032676,4.22377160408585
"RPS12",10.0433617334002,9.96762570018301,10.0089580730502,9.83884968329053,10.1431849310896,10.0337589520439
"SNORD101",7.29810699259459,6.45504428135188,6.92793272118341,6.80423326958321,7.19985850851248,6.78759578662638
"LINC00326",2.92012071840853,3.21498116561279,3.06179322370179,2.99433118583096,3.03527560081842,2.93111393865789
"EYA4",6.49156320376231,5.90193657906348,6.18918599926591,5.8153354217803,6.22331060981147,6.65958843542167
"LINC01312",3.03348807801524,3.19763945807605,3.22318869944044,3.15044092801806,3.30480081423883,3.19395769089173
"TCF21",5.43854462587845,6.0737565050751,5.8583680930751,5.76654114692383,5.93968718867469,5.90773196919522
"TBPL1",7.34394297999793,8.11392540871839,7.58655079056546,7.56629888775013,7.61806283854075,7.40434609299668
"LINC01010",5.18257746165642,4.66252029922644,4.70712788193445,4.66683092880138,4.92092304103379,4.78494201700144
"MYB",5.61390015293578,6.16477460259839,5.54366449396113,5.28143556744439,5.33426282684558,5.58326997172501
"AHI1-DT",4.79175741409614,4.89008897935771,4.89022641534162,4.88627853840686,4.9398989940934,4.81696835838688
"PDE7B",8.13951005455515,8.83608617916248,8.54449160791591,8.39426360341202,8.82625237801226,8.61012960477614
"PEX7",6.45077152909624,6.58771750091623,6.52889740903899,6.67275300199522,6.48419015486682,6.44511196140012
"SLC35D3",7.12719132623564,7.41089171305869,7.27713585686684,7.53601963555811,7.40379881709967,7.33115776539522
"TNFAIP3",11.6479645388351,10.2213568894217,10.2148263736262,10.9211634644461,11.4805263540547,10.7181640644371
"ARFGEF3",5.27145350171184,5.27367280864786,5.44630942426975,5.34344224799278,5.38462341415843,5.25909465980848
"HEBP2",7.42069457056828,7.56036608992606,7.53335208230811,7.0730751208466,7.17002140261955,7.47314342574296
"NHSL1-AS1",4.54860671014864,4.53507249384243,4.58935061974525,4.70420895825346,4.69925808051041,4.73440586616335
"CCDC28A",7.01532921583453,7.20075835769473,7.30061067497425,7.38411246578696,7.24891962331488,7.2463146895016
"ECT2L",3.74780830803149,3.74856048487019,3.73769180067684,3.7826290547085,3.82330377644248,3.7167144292017
"ABRACL",7.0755204467939,6.97646503002147,6.81774984782611,6.69077271009739,6.75840238881569,6.66161679557121
"HECA",8.56072419883902,7.58183771032093,8.10681700571003,8.14261332789811,8.15185142888038,7.96231651732899
"FILNC1",2.40347514622748,2.57943696593462,2.44597390076307,2.53970376894199,2.68087334278662,2.69983461279895
"LINC02941",4.21290958200603,3.95030826744664,4.16581455635913,4.23041950844938,4.13519236512703,4.68590464282195
"MIR3668",1.42952393649838,1.54874578457739,1.54507670574997,1.35950509279237,1.71177079018995,1.53113771591598
"MIR4465",3.23346879650683,3.38295531029454,3.56393178202015,3.18999821367473,3.63525651480448,3.62095004306593
"VTA1",8.23356653729256,8.28960840070916,8.23604654605932,8.06352543051909,8.10358254860643,8.09885501449312
"ADGRG6",4.15560755447967,4.254659778684,4.15179688751942,4.1662840877636,4.2223420055208,4.18876329715836
"AIG1",6.37736689285627,6.527319588295,6.64120222808896,6.4859295555913,6.54870938878855,6.59742682440423
"PEX3",6.4784934982722,6.69445311926206,6.71112860733166,6.47853574160354,6.59048429903714,6.51496238457778
"STX11",9.05492822446734,7.98908494103109,8.27541499584617,8.13839163969316,8.07342279135678,8.62107910116926
"UTRN",8.36089306972029,7.26499184683452,7.21083536619067,7.52196806900317,7.49719615337056,7.86290876318722
"EPM2A-DT",6.0283778678271,6.07636610299738,5.98221616489563,6.16712884865608,6.15223822556215,6.0962247789855
"GRM1",5.0801479132376,5.17452388091279,5.24082721168547,5.24433132806171,5.29313036025246,5.16055049111911
"RAB32",6.61857952390287,6.46131612815797,6.55082649297757,6.50294569078403,6.45862443255884,6.4086204445436
"ADGB",3.02217370821916,3.13505801437675,3.05861077283841,3.11332281895902,3.140951392399,3.05593313423218
"STXBP5",6.87503798001514,6.7833516682771,6.9033053410393,6.88216813336057,6.65468450137673,7.07170360136096
"SAMD5",4.4153002794352,4.61957461993605,4.74765390535521,4.38829037095958,4.55345792294157,4.73908406915056
"SASH1",5.96778438189046,5.43341830846337,5.58194871028784,5.40560332135718,5.46216797916181,5.55670164930091
"UST",6.86976765054707,6.6220675934473,7.00758399558388,7.65391855842619,6.69515358497381,6.54908346808097
"SUMO4",8.28062200674428,7.72946103620507,7.76055101387406,7.98606568691506,7.60911119915263,7.99984939775429
"GINM1",7.63254677611985,7.62622553449386,7.47879360632275,7.50264635223655,7.52358192622924,7.50870380123425
"PCMT1",6.98917277830071,7.14064098294364,7.14850235414784,6.98783107838966,7.03545379502848,7.01018665626849
"RAET1E-AS1",5.52402604082787,5.61311950237275,5.5480946576621,5.86901945296686,5.80531042929284,5.61923682144724
"LOC105378052",5.10714619039576,5.11597940492933,5.22747499654726,5.06079282383888,5.23495142819232,5.10731347526509
"ULBP2",7.10426398064192,6.75412916299255,6.82182308901867,6.12383831493558,6.80549423011269,6.72892165182806
"ULBP1",8.53986783277997,6.55445726359494,7.20570967478663,7.60324369745124,7.92291750827558,6.99340895898395
"PPP1R14C",4.48621340647597,4.3698196626969,4.37543514838695,4.60990235069036,4.68493402591356,4.28091523411714
"IYD",4.68793145283416,4.750551697947,4.70619214733605,4.81701579944903,4.80440797165535,4.73778672047366
"PLEKHG1",6.74693796693475,6.4755218029798,6.1942384683293,5.97291153964995,6.53178014874099,6.49469046934159
"MTHFD1L",8.26629368808309,8.24063702268929,8.20705091314318,7.95517009912467,8.17172428429909,8.388340201679
"AKAP12",7.07632772467973,6.75307657131679,6.81024876665711,7.85020248207828,7.12239047989166,6.79596031724204
"ARMT1",6.25301562148306,6.32054269967425,6.26836141800819,6.24486155097532,6.24460571738272,6.21569156634389
"CCDC170",4.87327773856246,4.56113806450973,4.63450627749098,4.52423133994457,4.5829767086581,4.65413693408486
"ESR1",6.02042511625006,6.40831502741622,6.22597715163505,5.99287045488754,6.25053654782536,6.07915011992945
"MYCT1",3.08111060787015,2.69624713436696,2.87986707639152,3.14992933900328,3.38648544930644,3.08582522404347
"VIP",2.75577302364103,2.82359848854201,2.84742521648665,2.66680982678534,2.90187656901311,2.76772578168607
"OPRM1",3.76600963658459,3.78170358094045,3.82624422723702,3.85224373629759,3.91870553584251,3.81960296747955
"CLDN20",3.50426390270175,3.49538663983017,3.5645059340893,3.7205506056698,3.8404190815357,3.64872530831655
"ARID1B",8.11304913108499,7.9918673560113,8.05562647932681,8.06921528858557,8.11102403763129,7.96097824114531
"ZDHHC14",6.40625612461792,6.44588060656411,6.40402919410952,6.32796698013168,6.50115064608902,6.42300953316472
"MIR3692",3.79099780560457,3.98340839587678,3.79667726530572,3.78992019155574,3.84621837976136,3.87342987583624
"SNX9",8.93320669467835,8.78923925588024,8.77484204862527,8.56190229221419,8.78078411514353,8.54805070625262
"SYNJ2",7.50015850608674,8.44865463734665,8.23884635165192,7.5451677580081,8.12822887913683,8.20850200099349
"GTF2H5",6.24486523224008,6.39909655266888,6.41574992976011,6.46497629792435,6.52580652717404,6.44470287314051
"TULP4",7.72662445107178,7.61866410507462,7.60614584846235,7.57396600054629,7.74551814924359,7.56771372816354
"TMEM181",6.41154154467087,6.38768105148822,6.39959915225004,6.07446122942308,6.25571030958696,6.2360673802204
"SYTL3",6.95232262865374,5.94596631750937,6.13521442609256,6.08965604622285,6.29250527039895,6.64714983002014
"LINC02901",5.06322899345728,4.86791946092262,5.0426610379908,5.32077125606596,5.16656694257488,5.15045554615342
"FNDC1",4.47134381744098,4.55196650904308,4.39253124585159,4.55704711087198,4.64599767478632,4.56897821101553
"WTAP",8.60672890774568,8.25297017837957,8.21250744116154,8.1022540262612,8.31249069906975,8.21829083986169
"ACAT2",9.20226909787398,8.61704442763161,9.00297619667922,8.31794741037545,8.58030785553285,9.11364463203184
"MRPL18",7.6027661191174,8.11229273441294,7.9807073906742,7.81727040759612,7.93108276359727,7.73901409370418
"PNLDC1",4.49239375886729,4.67122616680667,4.86347712763057,4.56093096373426,5.10853649128681,4.53167847353555
"MAS1",2.17643321298014,2.3698368041162,2.48564018096491,2.29450955331733,2.35100837215007,2.11217112874312
"IGF2R",8.78378981801835,8.56379668139206,8.867694579198,8.91805564274534,8.8005370200069,9.04759682197911
"CHP1P2",7.21977203420456,6.34000355385432,6.79978053008772,6.96639805610246,6.91237957491326,6.86737026223499
"SLC22A1",5.74261740437008,5.67223860431401,5.63517002922288,5.76799865030375,5.8215678289618,5.78973972293116
"SLC22A3",4.63884350648783,4.71015287598597,4.69319585476084,4.77108444299218,4.72714184200138,4.64280557339615
"PLG",4.2405979478204,4.26245450294939,4.23638867369094,4.2622468714452,4.25923413417599,4.25871892425832
"MAP3K4",6.9904336925566,6.44371836345677,6.44330840596538,6.52253255002079,6.60040302165229,6.5846559260184
"PACRG",4.85205569784399,4.95682186481603,4.93899661239764,5.13342637300989,4.98502478982734,4.87340125142006
"QKI",8.97337263672885,8.60712509464129,8.51756850493582,8.5277397430859,8.5864961217464,8.65252137417876
"LINC00602",5.25698878878092,5.62483295338371,5.44737167351348,5.45862548133251,5.82863286814036,5.42665301984926
"LOC100289495",5.35833678126517,5.64303940567485,5.5702222516918,5.60297713961857,5.69749670675041,5.83645444860038
"TCP10L2",6.10160182715553,6.01938954051015,6.19829002769004,6.03305614339232,6.2379334571467,6.09142450512921
"UNC93A",4.82313332053467,4.9701358934218,4.97236014415426,5.09538097302003,5.08015661340056,4.96852562633548
"TTLL2",5.20154245253053,5.1589865374352,5.24303944630835,5.21786473704576,5.31582083102474,5.16451016109057
"AFDN",6.77687786179668,6.68514841728466,6.71436021649547,6.97999347203759,6.86415281516604,6.6986612091155
"KIF25",5.84704224593095,5.81549018662662,5.84200179324805,5.90037793105244,5.98142324204347,5.83275164069348
"SMOC2",7.49360113850607,7.43308652334994,7.07236296768534,7.3013969602051,7.68107372024862,7.04545587123522
