"","GSM2595136_NL_1.CEL","GSM2595137_NL_2.CEL","GSM2595138_NL_3.CEL","GSM2595139_NL_4.CEL","GSM2595140_PCOS_1.CEL","GSM2595141_PCOS_2.CEL","GSM2595142_PCOS_3.CEL","GSM2595143_PCOS_4.CEL"
"PSMD10",10.3935755037846,10.8550695374872,10.8158803642995,10.9626842437415,10.8516394643398,10.9740024731359,10.4146304857108,11.1280329395742
"ZNF70",7.30713650127023,7.34380276247072,7.28552897434238,7.16065368757277,7.30799221316476,7.32487074410176,7.47169386143524,7.43561584242598
"MYO18B",5.42462613768778,5.37625428989711,5.52219200667706,5.27154355881601,5.48309703921416,5.53136657905388,5.63680510103109,5.42606482926515
"ETFBKMT",4.47716982697205,4.53381608235228,4.57184270200315,4.50948077757658,4.66623150874786,4.68476158435447,4.642298714755,4.6737928956163
"DRC3",5.29947242426225,5.18287678100346,5.29749298313212,5.19133272987219,5.35726673570791,5.36141877927543,5.38400162823473,5.24890933203498
"RHOBTB2",7.67294080976872,7.59431484982486,7.55913681613738,7.55253040651156,7.62560097014572,7.34797665577743,7.85258617064187,7.34526723879114
"IFT70B",5.31471827919821,5.05000095758622,4.72181839966756,5.41982440461354,4.62565314136644,6.04307181784239,4.66340183125508,6.0252556005309
"LENG9",6.92589479227673,6.7948057097385,6.84675059425587,6.79940675693385,6.71991284641719,6.71170157415651,6.88541559878442,6.69562272944823
"PCAT4",4.89873161514897,5.02975828431183,5.00325561254773,4.75037844834596,5.11514335534785,4.82647342260892,4.93609582887173,4.81334475458261
"SLC1A6",3.36688104856679,3.51381317586878,3.49415477114553,3.38047552633599,3.55677325504385,3.52479625424012,3.50803098058812,3.36977115343381
"ARHGAP27",5.86870994585128,5.65330641152059,5.74723401380002,5.61902405232564,5.84357405426003,5.53211262085476,5.83776859767744,5.72612401412542
"SYMPK",6.36977757594454,6.26532123745,6.28797994849991,6.10472353049646,6.3650539450671,6.28430910291712,6.5117075358849,6.22082477114643
"LIG3",6.54286625698916,6.37917880499882,6.11382224128447,6.5851570825412,6.07066361898984,6.50813407989828,6.33937092872641,6.62711354104594
"LMNA",9.8444328833365,9.79293845770703,9.71389721647063,9.71153111352781,9.69935547102453,9.60102410418783,9.98266881555749,9.80123003122778
"NKAIN2",3.22421366992619,3.35759760234693,3.42187230103186,3.26081818463829,3.39200604380824,3.16988862373311,3.59319853094445,3.25420133378051
"RBM8A",7.72987241597949,7.78134399399398,7.73312953700561,7.73226112894677,7.71612027851734,7.82293171928125,7.61196943769827,7.88909091010744
"MBTPS2",6.51848467363872,6.559656959905,6.70002589359916,6.49105249897726,6.44448016245395,6.57963559928024,6.36337613926068,6.61002242893132
"CEP120",5.44756810794422,5.55716061562082,5.14688484043473,5.75602959493949,5.3917903068541,6.23262375751361,5.24345805043342,6.15250533163916
"CNKSR2",4.9330775065139,5.51503581555583,4.93892581571338,5.59105746697305,5.33549714954386,5.69296124708428,5.24658292646754,5.66505617652476
"TGOLN2",8.41415956839331,8.55386786661818,8.47718686534369,8.56073804221325,8.3106399450836,8.52775616251556,8.40443784940508,8.5130003836151
"LIPT2-AS1",5.77549418622866,6.05301872393826,5.05786851236468,5.91391748663435,5.63501242709864,6.40416840725403,5.14892717387539,6.46115123922084
"ANKMY1",5.84706729738486,5.7366856279581,5.80727407163462,5.88696408345932,5.87702212483634,5.7589551719489,5.88889483388323,5.65731623865855
"RUBCN",6.26557514895535,6.19456479540334,6.32380185011288,6.12136801518197,6.29032874456491,6.10203444953049,6.38737301441502,6.10841498570184
"PTBP2",4.43884284182702,4.86695961082115,4.38992727906195,4.96268484208781,4.24920291919844,5.15244764351391,4.4474460441647,5.31387583274431
"SERPINB8",7.71716979026761,7.59087728270817,7.89793454789178,7.72671193773337,8.16130279402227,7.58049036425476,7.84309013106768,7.58761387295375
"AGFG2",6.22084855819838,6.14511628251711,6.26922471713324,6.11254161436984,6.3063770633962,6.02445712355254,6.29752129225585,6.07775144054717
"MBLAC2",5.75584701515961,5.78757623770306,5.67238372804411,5.8724350549287,5.70064023981599,5.99194091969376,5.29054122428101,5.92480778930927
"DGKE",4.65463133385016,4.56389299777207,4.58780554968501,4.51374277737451,4.48777863113045,4.63830653199153,4.60373005260809,4.52383376703113
"SIRPB1",4.49789121840469,4.60443068579671,4.54779879922601,4.36356156254722,4.64670279846509,4.61532042040685,4.66855456722499,4.34671447981275
"BCL6B",6.82442857214432,6.86639875464099,7.0654867370553,6.83734172311529,6.97467332345104,6.7763605956025,7.04867238137257,6.75764643034678
"ASCC1",8.10049115411787,8.46537977434004,8.18044380863415,8.70437856384048,8.40707683184279,8.80344989228956,8.03444445906888,8.7662307554247
"ZNF57",6.77627659940863,6.68879332257107,6.27386982026683,6.9515192384383,6.41370722008811,6.9602953419053,6.37183676098008,7.02084948062936
"EPHA7",3.7313179811295,3.73462169226481,3.21630599471091,3.01783225151662,3.30192967420391,3.10816790177721,3.27518280580793,3.02567863045975
"MYT1L",3.79242547384268,3.70503675571055,3.71038167931721,3.50820122645443,3.64191615592131,3.70227392351094,3.74192553037717,3.70148915489434
"PDS5B",4.40433840317155,4.49717041904372,4.38862136027538,4.4762140560646,4.55022553237016,4.57781806149559,4.46501723842888,4.5616200318976
"NPAS3",4.09869885536528,3.94665275265945,4.13538671630128,4.01289240165012,3.99726520630747,3.97546060414216,4.05939569029969,3.95942906841689
"CBFA2T2",6.32890009447802,6.25341958300693,6.23916327291717,6.31598826296668,6.2159497507376,6.42879282435023,6.21767792536602,6.4418340230433
"ZFYVE16",4.9705725414878,5.0686570164284,4.99813958304178,5.11798983359987,4.87848302830573,5.23309993773268,4.94424449286129,5.41310488117673
"TET3",6.74923755548108,6.45654156922878,6.21551920528701,6.5502948974944,6.39832121163014,6.67890060883885,6.41296505557116,6.43435726430576
"RNF32",4.27870872579814,4.33527739332154,4.51033242591263,4.43819488687641,4.34859607641489,4.57984979135813,4.47990834171842,4.41030430214146
"RGS11",5.03416054179824,4.95830301230205,4.9925643947569,4.91937648872106,4.94343373795189,4.78243124171408,5.04342990326479,4.86339818450948
"OSBPL1A",8.50160644302547,8.84211021031849,8.39812226902159,8.24485348191592,8.60671035917788,8.33213613507962,8.12727407901703,8.31040897422238
"DUOXA1",6.1208405706532,5.97893886410746,6.29074243516257,5.90895142701229,6.24055822482666,6.04578213578223,6.24342455117075,5.94523939712963
"MAST4",6.83734425607,6.84813010862031,7.10882965043447,6.33164455539549,7.27696244526501,6.64230430329169,6.83718000444639,6.73117970293046
"RPRML",6.08392238705217,5.84620178746629,6.0097572517969,5.70172764829789,5.92548551068949,5.63020088956467,5.87106022786736,5.73445496702236
"CFAP61",4.35767675967049,4.46350435959269,4.54124389645076,4.3971036720405,4.48636499049957,4.39874033565279,4.57208857112343,4.37316545872538
"NEK4",6.59509417973152,6.73488109078125,6.6559646143886,6.7872926358533,6.69484081768654,7.04548303660392,6.73159959350915,7.02030183461064
"CNST",7.77567541009682,7.92982075757554,7.88077958428617,7.74581047205264,7.81948546411207,7.52115818641076,7.7846445225131,7.72432297944747
"SEPTIN4",5.20061096577923,5.12629769205254,5.29885786889067,5.08639507357209,5.20888582857858,5.07575551062978,5.2593341977727,4.98710062024479
"NUMA1",5.21488525802507,5.13286325112122,5.30075924596351,5.1439966139175,5.37461409669964,5.28030909646996,5.33652798857242,5.18374665101447
"NAIF1",6.09400643758037,5.89034022556467,5.71757987745664,5.60761814746458,5.56715332898498,5.68425675679563,5.88622602883059,5.81423248480341
"ZNF586",5.02027879560656,4.9665110491685,4.61043162677873,5.07565766298633,4.54348125676568,5.17360843630934,5.08107061013045,5.1052516640096
"ZNF594-DT",5.50097563544576,5.65823358885402,5.80651536755644,5.57011425697726,5.4741136939958,5.44449840545724,5.65533833859561,5.59886728370342
"METTL8",7.14611701061437,7.40789541483102,7.44941097005779,7.07476854437117,7.89410482021266,7.19536885260242,6.91376395198053,7.20680520813523
"FAM151A",5.91486897704012,6.19431414457641,6.29134398272017,6.23660952981206,6.16211475842813,6.29216921900845,6.20498146307822,6.08806389122121
"GGA1",7.74414859077836,7.67518018310482,7.60491162650785,7.47895130003977,7.66137782237358,7.54884072684484,7.9431190692138,7.70586414640507
"SRRM2",7.83060765578356,7.80983293938083,7.92061494234392,7.44739639944459,7.82750846522628,7.41578535322792,7.94439695776003,7.47744293955242
"IFT56",5.50438671189059,5.64121976337496,5.36047111280171,5.75520777311392,5.67955237811771,5.97139779707646,5.50600194386552,6.00626675139396
"SYCE1",4.25713592116965,4.41106284339187,4.02861987944127,4.08664336900626,4.03590213103399,3.99340907703779,4.2563036678021,4.40230375366104
"SRGN",8.89025087266008,8.19316526552601,8.23321011238069,8.86040336941495,7.16384569579399,8.28245024578936,7.6690062772595,7.44269287741449
"CMTM4",7.10825480607881,7.20760639274963,7.43984757950086,7.02511874054545,7.36653312339122,7.09613134238742,7.46913717829781,7.17222071244108
"HNRNPDL",8.58866099061741,8.89853500242543,8.40057903946299,9.50094880949326,8.67062224772552,9.43618740950008,8.59996009736733,9.55700913111583
"LAPTM4B",9.6983939992426,9.99368161317208,9.69715572892184,9.93298750233979,9.69730298047965,10.0022758823143,10.0817831397696,10.0604204046664
"CCDC187",6.45023104741025,6.20226596307701,6.4617978257849,6.34006815704315,6.46391324016328,6.19155084081419,6.53026705100543,6.15793717382993
"CEMIP",9.60633824544211,9.99990190483041,9.611956411798,10.5607934015104,9.2953856992119,10.0245076289491,9.99483014546609,9.27603277895595
"STAU2",5.72171207432825,5.92387631828746,5.58654560683091,6.06924067567755,5.69662597205264,5.97244518655152,5.52401327735146,5.87349079398742
"NLGN4X",4.08117158327944,4.06905459593777,4.36704427393642,4.11056944391305,4.27268121232883,4.05551903438437,4.30547594119616,4.15222280093935
"TACC1",7.4620908546191,7.55755209098063,7.55763044778529,7.31595656747713,7.21649984709601,7.49899409536955,7.27021262112851,7.43816756472723
"PACSIN2",7.91825825595947,7.89381547684394,7.73387538641335,7.7661684104533,7.74550922779163,7.74485544354994,8.04141611597645,7.90478082250799
"SLC23A2",5.94346100255968,6.1989890680032,6.16633632527286,5.97774725049656,6.24446148042727,6.34863167468657,6.15535742249651,6.29706468165221
"CCNY",8.9095994185188,8.84228512261424,8.71610063497196,8.59945734700558,8.61730289090296,8.83761509829359,8.82807301114015,8.59147986102059
"TYMS",8.5088625055048,8.60236625770515,8.3092722008734,8.20340690053907,8.44899454786752,8.25999153978717,8.60811785259694,8.38085652345474
"ADAMTS9",5.20429937701288,5.27845105659527,5.24588678247363,5.07100170486489,5.27035755903593,5.11177895365288,5.29277033140901,5.2110527257781
"L3MBTL4",4.53751020641745,4.52171005703141,4.4739638563145,4.2823082411001,4.41898979270885,4.46331399386181,4.68417813916543,4.43437492470383
"CDH7",3.59183367927661,3.63280606862072,3.83917715501418,3.66716879305254,3.78762796648342,3.52872581105677,3.87555762186728,3.6575457448504
"TBC1D16",7.77075400109679,7.6365855839961,7.49425282735024,7.56092897606126,7.52397201766323,7.80383252677634,7.77888724864162,7.80514189759373
"NALCN",4.34410450381648,4.49484550481515,4.17564082219928,4.40801135989227,4.38309496275535,4.42378083226188,4.16100971877266,4.1418909156896
"ATP8B3",4.81954415554738,4.79706257997128,4.85019987538046,4.75119681998865,4.74855593627363,4.74371679229361,4.8614547785381,4.84122466980682
"SCARA5",6.18545467883325,5.77360581817312,5.58094168409231,5.30227872847375,5.60124283402476,6.12526006124449,5.41991473667694,5.67781328153272
"OR2L13",3.25335299456493,3.26030128810069,3.26384953594303,2.73934790429,2.79462692156152,2.92776927104327,2.79453403930857,2.84917464576774
"SPATA6L",4.06666139869017,4.10255030599079,4.13929865551755,4.08865077079582,4.16319576000162,3.92280562636198,4.04937446805056,3.96252024571897
"KCNMB1",4.84342801566149,4.66759291997607,4.88112562678506,4.66998014152248,4.95535109970202,4.6799378649626,4.81189582899222,4.48730560710062
"CALHM3",5.98914934264439,5.92690452215299,6.05538719404666,5.69271396447559,5.9325715603271,5.84641910437333,6.04956993158818,5.89943617580916
"GLYATL2",4.85277834880621,5.06893992442932,4.93624914144597,4.71968506614528,4.74312496342455,4.61358035707333,4.88163725398547,4.84053458502114
"RELL1",7.29232845737453,7.13639827322411,6.98826353537908,7.14936251527572,7.11313423608179,7.46766339581946,7.09380214881655,7.12875252143208
"LINC00593",4.72410837550996,4.83511365872767,4.73162788497865,4.82057686138107,4.82089446634309,4.66385443822695,4.78273511491358,4.65861234059262
"PDE4D",4.63297794442215,4.09012631038477,4.14809383209715,4.10408309910656,4.13705556497443,4.09094290740104,4.18776112439687,4.13544927771132
"NDUFA10",6.0407087035514,6.16452846285319,6.14521542129005,6.15944904760483,6.14307155050249,6.14382108027539,6.21392944267737,6.13686844200347
"TAF2",8.84712293266221,9.10871517285051,9.12226530197022,9.21820661181916,9.0990328433418,9.11672764127024,8.65162381977458,9.03223588922278
"TRPM3",4.76113540740298,4.70896790479859,4.83135643179852,4.54377216381189,4.72516001889286,4.72512807594707,4.77967124839073,4.59147928363632
"SLC6A11",4.59049030072507,4.57431328524274,4.63467072587099,4.54437464763547,4.65805860063993,4.38491188575353,4.56944759323415,4.48405070540991
"RABGAP1L",5.70197122827586,5.79492253597057,5.76415455076102,5.75768418323968,5.74001645710675,5.91910228043456,5.47731722402711,5.9440780081355
"ZNF655",7.14169991391852,7.19908244455648,6.64714596979114,7.45345293785706,6.87927080925661,7.48702276746203,6.96038604236276,7.53851987974355
"SLC9A1",7.1403085857207,6.96951710872101,7.30374085750348,6.68388769574264,7.41880139107363,6.75709711053931,7.17306962230949,6.67389060519328
"MCTP1",4.17012098710508,4.60171302284165,4.21094266223914,4.07638298775424,4.30367887022175,4.03419037114254,4.1096449302635,4.36274285488344
"LINC02363",3.84776604470831,3.89365933984539,3.90882742197828,3.83275901355231,3.92729231608834,3.91276765077238,4.07404564509756,3.72239869897585
"TRIM7",5.85201939414608,5.71690709417031,5.87660957600209,5.73355431915749,5.87135578823688,5.54919802748662,5.93693866653497,5.75194107377908
"ARHGAP29",5.75902878037005,5.81195484917854,5.75042111727596,5.70421824423981,5.57151904768467,5.68904685666491,5.48045501368643,5.67466002447645
"FBN2",6.21063856202644,6.70472265934925,6.55175212052503,7.12658365562788,6.21817383391716,7.0501083927731,6.20721953615492,7.32408259613939
"IPP",6.3092121670246,6.47538099444984,6.33686339189705,6.46465960045675,6.27196839474825,6.61823405049434,6.0727069826671,6.58273171462539
"FGF7P6",9.52020221838854,11.1699978831513,10.4281885915832,11.8683192167877,11.0583504595678,10.918336207847,10.6724580685844,10.5236204051005
"PMS1",5.66642024020115,6.12272463931614,5.55810509132087,5.80348081317753,5.77723372234116,5.98270330916364,5.96164048020958,5.8692871204804
"RALGPS1",5.45039683930962,5.52690671447794,5.5620197014331,5.46274746808252,5.47442579898083,5.36603187872211,5.60912319910188,5.33461170826391
"SEPTIN2",8.769245451151,8.94936645454548,8.90240696226487,9.00906665323285,8.89841690931519,8.97142381922478,8.70766631053605,8.93360451672156
"CLCNKB",6.2968824636726,6.20190508880226,6.44930911715052,6.43876231358168,6.31752330141646,6.16036551842368,6.42725601019243,6.05323512776906
"MTUS2",5.09716333724788,5.02212568390001,5.30704644904799,4.96839407527933,5.30682173135073,4.92339369556025,5.31870157894685,5.09052527502564
"INPP5A",7.87751412900618,7.60397570194339,7.70827100372906,7.65430264759557,7.53512030610729,7.46033601192787,8.04006950228395,7.35508563159348
"CD99L2",7.33607225174533,7.39607710397806,7.25978185346932,7.15365279151733,7.21268509161328,7.37771084731684,7.47533969500483,7.26442436928405
"SRCIN1",5.65633371668144,5.43448305992781,5.50294631189395,5.43615815172598,5.57136487871538,5.44244965670032,5.61155370981286,5.4118094907623
"DNAAF5",8.70717815494637,8.55316612015521,8.62160608873909,8.59771042570428,8.77675145713122,8.77555082137735,8.95294766365202,8.75685180218771
"WWC2",6.75036976169435,6.75086923141243,6.45146794285398,6.88570523402017,6.47178678392588,6.62901055923721,6.58376583506461,6.47802884725081
"UBE2DNL",4.67022720971103,4.60817186765335,4.80124126465226,4.54199900332309,4.7400170817517,4.4747073018342,4.85517776860128,4.342518313904
"LINC00301",3.672282781714,3.57513580809316,3.55374436950175,3.597201429126,3.65079698315182,3.53955858403308,3.63397137383215,3.4490932507507
"MAD2L1",8.09607502803622,8.08359066134018,6.56553388175816,7.21435359382369,6.52190206583497,6.90668683694858,7.51524679372456,7.50919466139882
"ZNF785",6.20068765992306,6.30148615198498,6.10957284070616,6.24536371010557,5.68493230183702,6.46077295596118,6.19686744062676,6.43956688047063
"WFIKKN2",5.6717879693465,5.71857627333114,5.72343870048456,5.56842351761507,5.86415608099057,5.51272955982149,5.78646132870791,5.55029277721728
"RIOX2",7.47456280902963,7.57924666983269,7.46364790140108,7.86738359061389,7.56258793118559,7.8983779573239,7.23379415000911,7.86005915450394
"ZFP42",4.39937540439473,4.43921911424448,4.44497953848851,4.75891119573087,4.32718635439533,4.33203173038166,4.46564941607165,4.25437418754995
"PHLDB2",5.01596972384788,5.04843308907945,5.06644667795292,4.9075791519075,5.04873168898249,5.14078778159806,4.98275177067464,5.12480624111604
"PHTF2",6.04152811822034,6.46380118779891,6.27867104915783,6.04579260772731,6.25153467329514,5.99755057272989,6.04342154552995,6.0531161024029
"MGC32805",4.42148515492015,4.27686471298041,4.44078928651274,4.398324809421,4.32842530079289,4.4759925116116,4.32330639725841,4.28068050707543
"KLHL30-AS1",6.02498183115422,6.00626071416325,6.0340470021827,5.78286010612756,6.05610323603097,5.88136213097291,6.23010278750666,5.83747601365857
"ARHGEF2",8.10890880696622,7.84691978331776,7.67790890816484,8.16126243472401,7.46561971944759,8.05904008857389,8.15047708881489,8.07157910418831
"CNTN1",4.18039941265434,4.18604268265782,4.12596142625577,3.93579619434344,4.01156922376086,3.92981971396477,4.05764302641784,3.99066210686176
"CCDC82",5.54136960314727,5.82863829511549,5.37518245413087,6.25518977218587,5.68338237695385,6.33938919824084,5.57208869981234,5.995162604147
"CASS4",3.71182878838179,3.48593425796381,3.63160819851604,3.5843166254734,3.66037281615714,3.4181342365295,3.56975433886376,3.40260187599165
"STKLD1",5.2711053381677,5.34391610473896,5.34840503107419,5.2427739924291,5.29417585686376,5.09323079797252,5.23224825050331,5.3614916326789
"PDE8B",3.41169063381545,3.21868852721989,3.33320452767662,3.14850411232415,3.34490547925241,3.22844888304243,3.40758628991672,3.24307183170582
"KANSL1L",4.75259118099475,4.73683371236166,4.68856380150663,4.99664252089449,4.62842243105675,5.63952505709836,4.60463125882179,5.37141240809142
"UBE3C",5.34166469030859,5.31923057046355,5.49169106990737,5.484037270685,5.46385905108553,5.28820532284099,5.45971110153085,5.34935740447747
"FBLIM1",8.2370236844967,8.07428034634466,8.19109148080691,8.26183702521052,7.92348794614853,7.9370439089798,8.59087537604448,7.80733108812198
"DPP6",5.11791662005567,5.18866876713766,5.33337793433934,4.97229709893361,5.45391613036572,5.114331036406,5.3555364908949,5.12964438252574
"SYT16",4.26765857693573,4.01994735082187,4.0039603359636,3.81203270788933,4.16911128271488,3.87888699076929,4.02961603584659,3.9506435332048
"SNED1",6.23963976198112,6.31477707962897,5.95187203757387,6.02988435538953,5.98631840362439,6.65395111352433,6.09963089356541,6.33938943611893
"RAB39A",4.87361014294946,4.51180530713377,4.69200771995609,4.41579536330849,4.43995851938021,4.64178206537059,4.56344578026911,4.4747073018342
"FNDC9",3.61375683021646,3.66298994433124,3.6664203525167,3.6987841281025,3.71154802812342,3.29263620464075,3.75670645304985,3.63594169777345
"TRIM72",5.35547584665117,5.34820006950819,5.45322376061586,5.48186864652016,5.53552933327985,5.3455986547474,5.42522134205853,5.24569794186473
"FBXO8",8.73232000138079,8.9723947961551,8.45239129916678,8.98271084088352,8.40509674643103,8.99867990683632,8.22572552667793,8.98486742917748
"SPIRE1",7.98763675525317,8.01862748708515,7.9527135383599,8.08112810715894,8.21184457134716,8.27885467217967,7.63614919267041,8.27252499045842
"ACP1",8.68118383877372,8.49620155859809,8.41988469873327,8.85159819741341,8.50823432261558,8.5789978197316,8.37211301210541,8.71399379112187
"LOC389199",6.58764216398892,6.32489880593198,6.58764216398892,6.00290793426511,6.4604283669973,6.1899256783009,6.49461939651484,6.41737787748664
"PLA2G4C",6.43184921232876,6.88758195599745,6.00280830160915,6.40445120074462,6.30192827450074,6.60116734115154,6.1912792194669,6.34698995953147
"CLDN20",4.29860350679719,3.9396253211443,4.10552634868679,3.99475378205333,4.03438958796765,3.86064311510763,4.26077796023314,3.95928803337024
"UBE2O",7.68973035895286,7.41523520093154,7.53124416251572,7.24266527398085,7.42297083865652,7.304063697961,7.65720715314896,7.24864514207645
"ASTN2",5.63359095443087,5.58917876380694,5.94744675575835,5.58146231395112,6.25127456565005,5.73076042572288,5.95233161122456,5.77823336090494
"DZANK1",5.48764987142842,5.27335530419216,5.40098284026796,5.30711435958349,5.61756838966424,5.58503888315014,5.30239612373118,5.51829114221476
"ITGA11",6.53266108026155,6.54450238151829,6.42253270423643,6.69688294951183,6.23445661370289,6.71175677901666,6.80731042498803,6.52983653590692
"AGBL3",2.76266496275187,2.91659565884563,2.85587302117693,2.91800694309744,2.85294010394216,2.95655108055554,2.94774356394183,3.00134430004909
"ZBED1",8.87198299865331,8.6488986205885,8.76099444104882,8.783948580863,8.79109795339482,8.88567616580683,9.27227695483266,8.74525221181133
"ZNF585A",5.31639356387741,5.59194877576274,5.61421176914274,5.7694172189471,5.88111850591177,6.03670584985383,5.40577815549141,5.94481735458569
"ADCY7",8.09831041392037,7.85575014799582,7.86410648694034,7.9275880106023,7.45168811157591,8.10080395231285,8.16587510388772,7.99218464244144
"PDGFRA",7.35292123001353,7.41408119713548,7.12596225935051,6.931055502448,6.90687471593017,7.3344867216417,7.05876026808101,7.36220494314336
"STEAP3",8.40631989170471,8.6072036347355,8.60067380442139,8.01030517585223,8.34792953553372,8.16433718740879,8.40402106023401,8.34573109693877
"MCTP2",4.46970643141915,4.63089575700599,4.50588737921607,4.50560590199567,4.18337978866637,4.50658743868604,4.47383127071681,4.16074650544749
"RASSF5",6.2094027542081,6.30892518516778,6.38344655386519,6.13052425328942,6.37847048961641,6.35129915816673,6.29342692888868,6.11946391981507
"B3GNT5",5.38638291162045,5.26537453626353,5.31316051988057,5.19778620103272,5.46979040297476,5.50696369213052,5.43805551799375,5.48820787470242
"USP36",7.37228384234741,7.27767280450245,7.5199847391104,7.10347134295472,7.71138513352835,7.21723588627698,7.41918937134413,7.27371447213014
"CYP4A11",4.67607705348445,4.63303613536231,4.79614087897871,4.52840308212434,4.71724099497373,4.5106747099588,4.74770615916165,4.52847326591441
"CIDECP1",5.58895079691963,5.70622865463672,5.76133745701674,5.59236231303403,5.78004151582105,5.75854036894428,5.71675929263268,5.65405956665426
"MTHFD2L",4.82134597543509,4.72788703974043,4.82193399933054,4.96224493795807,4.8681421690445,5.00055119887894,4.79039956497711,5.02245976662342
"SLC12A1",4.48218340219655,3.93977377189482,4.26077625126524,3.87810128935454,4.15296213857291,3.91667385795271,4.19975062244972,4.00968952839027
"CCDC158",3.58965850824863,3.61957916753386,3.68455755422452,3.6951098456608,3.6748392098796,3.74658742984025,3.71028766456285,3.60022561883638
"ATP6V1B1",5.3190888005531,5.39792399038853,5.46896290292638,5.36926501814356,5.46847466398692,5.17013831924716,5.42041144400203,5.19876968234014
"TOR1A",8.69800604665549,8.58601748610106,8.54418897663485,8.23787747161365,8.41174158848416,8.07848945149214,8.61888770956524,8.17460728262438
"VWA5B2",6.20139500828108,6.06684408984368,6.29290304659959,5.93148292048236,6.33168099114657,5.91194967438055,6.223541186173,5.84272938346382
"CFAP92",4.8450749978171,4.89181294759182,4.93635128763079,4.74423557402868,5.19905620474052,4.84712358339532,4.83447271268379,4.71550958692895
"CYP2U1",6.43515136066466,6.66109573058986,6.40313862646381,6.39503736466093,6.62094431225092,6.44329743784753,6.47633140716746,6.33210936777234
"PRKN",3.64273376998918,3.49589019966676,3.70568158879059,3.6439807861448,3.73389804623437,3.61801719661207,3.73426478308335,3.60677844634973
"ELMO2",7.82705488201595,7.76875060735678,7.90533139790943,7.67064669275857,7.68432187285501,7.67911938468144,7.90715867945523,7.71254258588701
"PTPN7",5.89652041065927,5.77754680849082,5.85839394988793,5.6474329223918,5.91684877001365,5.71549303110639,5.9001116018139,5.64035197692092
"CMAHP",4.31678959848125,4.62147862097607,4.04187971297552,4.0911073866259,4.28014874422876,4.72286480248207,4.01309007936297,3.94773792175076
"DOK5",11.048913751383,11.0903376118967,11.2086540038429,11.1587682536946,11.4683696352202,10.9349365100411,11.3180773156018,11.0194845961254
"SDC3",7.45210960215967,7.26631859466416,7.47450104761358,7.29384785844354,7.33166704139752,7.22012478710922,7.95570107294683,7.47968941856994
"TMEM135",7.6363395340096,7.79536987667977,7.64268823028487,8.01439761161746,7.68903068249471,7.95772110220573,7.74463349722439,7.96439388787853
"PRR16",9.24323650696108,9.50255807396131,9.30085573241985,9.34000966799056,9.04456060889582,9.03314141944754,8.94801741813404,8.90226639144018
"PCNP",8.34804000423925,8.60372429852515,8.54484032523477,8.73315121479658,8.61297471783974,8.71914566935299,8.29838282594442,8.75604777000565
"WDR37",6.96140282107995,7.1736083640366,7.11891305581313,6.96237011112619,7.22702803430465,7.28007769198096,7.28021161599207,7.3200059254189
"HMGCLL1",3.48842913999198,3.38429048804898,3.32540755261943,3.15153922636645,3.40149478849658,3.26853078231863,3.54161279208805,3.33776173907697
"CSPP1",5.5596495730393,5.80621154412517,5.49095989920071,6.01685956512788,5.74970109119773,6.10174710627933,5.458605593746,5.9523201477356
"MITF",6.06696659163903,6.37794567407706,6.37678495143436,6.31383417563533,6.52128153830926,6.4014013058243,5.83832486028577,6.28103374300754
"CAMKMT",5.78183888327728,5.94235573222093,5.7762011771105,5.65757214343427,5.74106926861548,5.66364212088901,5.57783297633658,5.99603738383467
"S100Z",4.38825234513193,4.21457434541675,4.32307606588517,4.1025790683777,4.11573071260723,4.20053519840799,4.18872548361146,4.20053519840799
"ABCD3",7.8142885214262,8.09716014587223,7.85434659598303,7.85368541673691,7.59488298475985,8.10868503952693,7.61528404619182,8.24726311187591
"MYRF-AS1",7.00801034684148,6.8000549960771,6.83942418060519,6.62723547714044,6.82772707397208,6.5624156868921,7.0126194494897,6.61072526584987
"ERCC8",5.83025947418927,5.67385332935497,5.5274456245659,5.7898452072621,5.51455137008116,6.07801828106358,5.54495694939049,6.07002504599204
"PRIM2",5.81106057530589,5.38374082956333,5.16331058659691,4.99859316064069,5.03924555992229,4.84803587325883,5.16565500729782,5.55394355842254
"MLXIP",7.19734390156533,6.76335105833946,7.25533167753109,6.76890881889372,7.13676195778053,6.97179225067346,7.53954513096688,6.8935230817285
"EMSLR",3.752861861666,3.86551617208881,3.89526711399921,3.89917052363962,3.89243624801851,3.45908547757793,3.98955195939919,3.75741405324099
"TIA1",6.26252469278683,6.40088607705891,6.14968393869285,6.57506870612296,6.28787579645514,6.70333474513314,6.00280276790072,6.79323962473624
"LINC01580",5.52651358083224,5.46171590274999,5.43748840153575,5.25107802284058,5.54680160178284,5.4207892975089,5.45356325056122,5.40553992298251
"MS4A3",3.89005092941905,3.84248522010788,4.03271879085921,4.00793415534362,3.97126643738597,3.70651676526988,3.98998821876684,3.77571081294212
"PCBD2",6.52909640913648,6.63319450125725,6.44149216187917,6.71719402863509,6.48718630934003,6.71891162751059,6.44973198196144,6.88182017065005
"FCER1G",5.83568401767843,6.0451023217937,5.85404092410705,5.7944238162965,6.04817337574808,6.03352471679726,6.61354851852458,6.10616291037983
"FRMD8",8.39291260083375,8.25319920643359,8.43625821228499,8.34607355719515,8.22640901608454,8.24678568017884,8.56465697224037,8.24934080354559
